Time	Read_ID	Status
2023-10-29 20:03:16.728848	b689d2a4-61d2-41aa-9913-705321e5d305	loaded.
2023-10-29 20:03:17.047612	0f77528a-ccb5-4370-b5b9-e02f071a86e9	loaded.
2023-10-29 20:03:17.306092	f305817c-4205-48e0-98a6-4ada373d73bf	loaded.
2023-10-29 20:03:18.052792	bb153ba0-7d30-40d4-8a29-b4954381c1a2	loaded.
2023-10-29 20:03:18.052956	87807152-1dd4-4f23-b1d8-fe64cddfb5ed	loaded.
2023-10-29 20:03:18.053077	dcec86d3-0034-458c-ad17-60bd64580ee8	loaded.
2023-10-29 20:03:18.053185	45aabab3-921c-49a0-a21c-7742dde89109	loaded.
2023-10-29 20:03:18.523701	72f64d82-099b-4af9-8693-fda422cc6411	loaded.
2023-10-29 20:03:18.523826	ba51f84a-b284-40b1-b2c7-726397c85315	loaded.
2023-10-29 20:03:18.560696	038c1354-7563-4510-a73b-12963b7da363	loaded.
2023-10-29 20:03:19.193058	625c0390-70bd-4337-baaf-51559d8a855a	loaded.
2023-10-29 20:03:19.470755	abf9860e-9e27-4e89-b1d5-76d47117906f	loaded.
2023-10-29 20:03:19.639803	122c9abc-93ea-419f-8832-fc0b1561f920	loaded.
2023-10-29 20:03:19.639942	58ea5823-3846-4a3d-82d7-cd2ecbec3e48	loaded.
2023-10-29 20:03:20.279199	8ad4866a-9e1c-477b-8331-0e1487a32e88	loaded.
2023-10-29 20:03:20.279317	3197d052-8e76-44c6-8c0e-d18806ea528d	loaded.
2023-10-29 20:03:20.370811	93e5f838-acb2-436e-8afb-7fd68fef8404	loaded.
2023-10-29 20:03:20.504079	03446f1c-aa93-4276-86fc-30d4227b1001	loaded.
2023-10-29 20:03:20.668295	a550a798-a677-4eb2-b2a7-401c89c469df	loaded.
2023-10-29 20:03:21.063723	1c0ca27b-367c-4db5-ab8a-82ab08ed6a25	loaded.
2023-10-29 20:03:21.063861	2d58fbfc-3ba8-4364-9fa4-bf7abeaef2ec	loaded.
2023-10-29 20:03:21.063963	ae399e2a-dcb9-4b19-9541-aef9f23eadcf	loaded.
2023-10-29 20:03:21.416785	91972117-63f3-4269-bc74-b592e098c262	loaded.
2023-10-29 20:03:21.866220	9b24d0ba-0740-4bb3-951c-67c2411eda1d	loaded.
2023-10-29 20:03:22.270558	3a0f1a10-a124-4866-a026-7bc8119f8f14	loaded.
2023-10-29 20:03:22.270658	c81ebf4e-e533-434b-a4c8-7197f6f4b48a	loaded.
2023-10-29 20:03:22.408353	ea7b68db-2c0a-41da-a4d8-6b0a87706e8e	loaded.
2023-10-29 20:03:22.626775	8d67e20d-bcee-48fd-95b3-831dfcc80a0e	loaded.
2023-10-29 20:03:23.185529	d4272f60-3353-4256-a7ef-1b253a0e61ca	loaded.
2023-10-29 20:03:23.185657	dd494eb5-014c-43f6-9aa3-c3386a741624	loaded.
