Time	Read_ID	Status
2023-10-29 19:37:46.062086	90d5dc5d-49f8-4d93-baaf-0e3010ecae60	loaded.
2023-10-29 19:37:46.063235	9bddd0b9-a1a3-43cc-a3d7-ac72e9959013	loaded.
2023-10-29 19:37:46.063316	34ee50ee-90ec-4a11-b070-9f403a676306	loaded.
2023-10-29 19:37:46.064451	429e44e7-b17a-4e3a-a774-275c278e5697	loaded.
2023-10-29 19:37:46.064556	2808702d-e0d4-4670-904d-afabd5dcc3ad	loaded.
2023-10-29 19:37:46.065718	e09a5b6c-3775-4dcf-b28d-c5f07f3120b8	loaded.
2023-10-29 19:37:46.066893	9f32d932-1b1f-4b36-87b3-9e3b7ab69604	loaded.
2023-10-29 19:37:46.069098	68eb5872-b2a7-4680-83fc-d615b9a6218a	loaded.
2023-10-29 19:37:46.069246	5e0f38f7-6f27-4427-9f5d-d6fcd2d7ca99	loaded.
2023-10-29 19:37:46.070408	67aaaa8f-300d-4e30-8106-674ec0d16a9b	loaded.
2023-10-29 19:37:46.070599	239c67ef-8b58-4613-b74c-1a586c805af4	loaded.
2023-10-29 19:37:46.072829	77bd18d1-b8c1-4fbe-97d0-73b308bac177	loaded.
2023-10-29 19:37:46.073238	539eee4b-0ea7-4b2b-b0f8-02ef0a2a845c	loaded.
2023-10-29 19:37:46.076822	c964c16a-4c59-4dd7-9db9-487d425ee026	loaded.
2023-10-29 19:37:46.078047	4bf1dd5f-27ac-4ade-b14d-164de6671303	loaded.
2023-10-29 19:37:46.078192	5444a058-9e2a-4db6-a6bf-ba9315de9afc	loaded.
2023-10-29 19:37:46.079348	99773599-fc99-48a6-b1e3-d64cdee07fcb	loaded.
2023-10-29 19:37:46.079442	cbcb90bc-1327-436a-a35f-5951480cf2e9	loaded.
2023-10-29 19:37:46.080604	6d84ccb3-a4f4-4550-a086-63680ee5a70b	loaded.
2023-10-29 19:37:46.080841	9cd4be9d-bbc5-462e-b04b-f823a3ffa3b3	loaded.
2023-10-29 19:37:46.081981	86c2ed55-d457-456c-acdc-b31db2a4285f	loaded.
2023-10-29 19:37:46.082089	39044f96-b0d9-4554-b184-28cb7112ea9d	loaded.
2023-10-29 19:37:46.082317	686f741e-92f1-45b8-839c-320b585b9aa9	loaded.
2023-10-29 19:37:46.083921	35329e95-c3c4-4538-ba41-b86a57e35bc9	loaded.
2023-10-29 19:37:46.084015	5c786fef-9808-4a6a-83ae-4f9fbb85775a	loaded.
2023-10-29 19:37:46.086289	520269f7-1473-49e9-b6b8-7484b7ead334	loaded.
2023-10-29 19:37:46.086409	52274113-6013-4c99-bfcc-3a134a0b6f2c	loaded.
2023-10-29 19:37:46.089666	61d02645-29f7-4fc7-800a-d767873a7ab6	loaded.
2023-10-29 19:37:46.089786	0e40b9be-dc16-4181-b19e-84363d79c8da	loaded.
2023-10-29 19:37:46.090947	e373143a-a1a6-45ea-bd19-05a85ee4b01c	loaded.
2023-10-29 19:37:46.091082	2f4d822a-c9e8-4c30-9084-03f314300955	loaded.
2023-10-29 19:37:46.093316	54eddde6-2be1-4d86-a20e-f0fe66c4a796	loaded.
2023-10-29 19:37:46.093456	0e2ece50-0b7a-47bd-a23f-2cfad1ac6783	loaded.
2023-10-29 19:37:46.094689	c92e8a3f-d697-4d47-a287-2eb73b6bc798	loaded.
2023-10-29 19:37:46.095894	ae4885e8-a6d5-4186-a118-1429bb0d976d	loaded.
2023-10-29 19:37:46.096019	1faf7c7a-f3e1-4c22-893f-4815d7f7a247	loaded.
2023-10-29 19:37:46.097333	8c1c0d7c-5160-4baf-b77a-ce955aefbc2f	loaded.
2023-10-29 19:37:46.097518	888cf5ae-aeea-43d8-b2a0-2ed0bd121acd	loaded.
2023-10-29 19:37:46.098711	cbe63c54-4214-49df-9f0e-43cac537cfec	loaded.
2023-10-29 19:37:46.098840	9aa6ee25-bf74-4bc2-b4e1-e6110db5a77d	loaded.
2023-10-29 19:37:46.098927	51e9c776-b857-4494-aa78-73377561cd07	loaded.
2023-10-29 19:37:46.101159	f8ab776b-a8d8-458b-b85e-5a16d9d72872	loaded.
2023-10-29 19:37:46.101286	62432bfd-9975-4241-8fd9-79447a94992a	loaded.
2023-10-29 19:37:46.101395	2d27c876-8357-405b-9813-f2d513fd861a	loaded.
2023-10-29 19:37:46.102640	a93f377d-c744-4cc4-a648-89d158a4a923	loaded.
2023-10-29 19:37:46.103827	939b1b0c-6481-496f-b0a1-4080e877eb56	loaded.
2023-10-29 19:37:46.103949	41724ebd-509f-4001-aeb5-eea4b228205f	loaded.
2023-10-29 19:37:46.105152	a179b521-502d-4b2b-9428-dc62d960d6f9	loaded.
2023-10-29 19:37:46.106301	faff82a4-bb18-40de-b719-c03a7da73a65	loaded.
2023-10-29 19:37:46.106402	51260354-11ba-4563-8bdd-67802c4e6d45	loaded.
2023-10-29 19:37:46.107571	4ecc3272-5654-4364-91fd-0ced4a6591d7	loaded.
